Ilce,Enlem,Boylam,Alan,Kapasite,Mahalle / Adres
BUCA,38.376280,27.188531,2000,800,ATATÜRK - 202/42 SOKAK
BUCA,38.396611,27.160676,8042,3217,BARIŞ - BÜLENT ECEVİT REKREASYON ALANI - 357 SOKAK VE 359 SOKAK ARASI
BUCA,38.395942,27.161201,1280,512,BARIŞ - 361/2 SOKAK VE 957 SOKAK KESİŞİMİ
BUCA,38.310111,27.277355,22960,9184,BELENBAŞI - BELEN CAD. VE 3007 SOKAK ARASI
BUCA,38.367333,27.183759,4345,1738,BUCA KOOP. - 1405 SOKAK VE 1415 SOKAK ARASI
BUCA,38.393875,27.192321,15800,6320,CUMHURİYET - YAVUZ SULTAN SELİM CAD. VE 1251 SOKAK ARASI
BUCA,38.396742,27.189240,121190,48476,ÇAĞDAŞ - DEDE KORKUT CAD. VE ALİ ŞİR NEVAİ CAD. ARASI
BUCA,38.402179,27.149541,4750,1900,ÇALDIRAN - MENDERES CAD. VE 433 SOKAK KESİŞİMİ
BUCA,38.371668,27.172140,2115,846,ÇAMLIKULE - AŞIK MAHSUNİ ŞERİF PARKI - 220/27 SOKAK VE 290/12 SOKAK KESİŞİMİ
BUCA,38.300610,27.340355,1541,616,DOĞANCILAR - İLKOKUL BAHÇESİ - 6002 SOKAK VE 6003 SOKAK KESİŞİMİ
BUCA,38.384015,27.156007,42364,16946,EFELER  - ÖTÜKEN DİNLENME ALANI - UĞUR MUMCU CAD. VE 303/2 SOKAK KESİŞİMİ
BUCA,38.387320,27.159381,17703,7081,EFELER  - YÖRÜK ALİ EFE PARKI - 310/3 SOKAK
BUCA,38.392081,27.182147,8973,3589,GAZİLER - ŞEHİT ER OKTAY ERBİLGİN PARKI - 1100 SOKAK VE 1101 SOKAK ARASI
BUCA,38.394133,27.179726,2247,899,GAZİLER - 1052/1 SOKAK
BUCA,38.371662,27.143365,4148,1659,GÖKSU - 638 SOKAK VE 640 SOKAK ARASI
BUCA,38.365394,27.141981,1966,786,GÖKSU - 693/4 SOKAK VE 693/8 SOKAK KESİŞİMİ
BUCA,38.393971,27.149337,1711,684,GÜVEN - MUHTAR MUSTAFA İTMEÇ PARKI - 391 SOKAK
BUCA,38.396770,27.145143,3274,1310,HÜRRİYET - HÜRRİYET MAH. MUHTARLIK BİNASI ÖNÜ - 489/1 SOKAK
BUCA,38.390431,27.149856,74489,29796,İNKILAP - ŞİRİNYER PARKI VE ŞİRİNYER PAZAR YERİ - MENDERES CAD. VE  348 SOKAK ARASI
BUCA,38.358959,27.139722,5956,2382,İNÖNÜ - 677/1 SOKAK VE 677/8 SOKAK ARASI
BUCA,38.396542,27.184068,9227,3691,İZKENT - YAVUZ SULTAN SELİM CAD. VE 1311 SOKAK KESİŞİMİ
BUCA,38.286915,27.282718,524,210,KARACAAĞAÇ - 4009 SOKAK VE 4016 SOKAK KESİŞİMİ (KOOPERATİF BAHÇESİ)
BUCA,38.364424,27.280927,6390,2556,KAYNAKLAR MERKEZ - ATATÜRK CAD. VE 2024 SOKAK KESİŞİMİ
BUCA,38.362464,27.285893,2733,1093,KAYNAKLAR MERKEZ - GÜRLEK SOKAK VE MEHMET MEMİŞ SOKAK ARASI
BUCA,38.317429,27.320857,2020,808,KIRIKLAR - 5029 SOKAK
BUCA,38.317056,27.314605,9169,3668,KIRIKLAR - 5001 SOKAK VE 5002 SOKAK KESİŞİMİ
BUCA,38.382105,27.174296,5991,2396,KOZAĞAÇ - ÖZMEN CAD. VE 221 SOKAK ARASI
BUCA,38.381806,27.172644,2680,1072,KOZAĞAÇ - 223 SOKAK VE 232 SOKAK KESİŞİMİ
BUCA,38.386973,27.162442,17400,6960,KOZAĞAÇ - BUCA SEYFİ DEMİRSOY HASTANESİ BAHÇESİ - BARBAROS HAYRETTİN PAŞA CAD. VE 306/2 SOKAK KESİŞİMİ
BUCA,38.369498,27.192142,2885,1154,KURUÇEŞME - AHMET PİRİŞTİNA BULVARI VE 203/10 SOKAK ARASI
BUCA,38.370151,27.191887,1750,700,KURUÇEŞME - AHMET PİRİŞTİNA BULVARI VE 203/32 SOKAK ARASI
BUCA,38.370304,27.188945,2385,954,KURUÇEŞME - AHMET PİRİŞTİNA BULVARI VE 203/28 SOKAK ARASI
BUCA,38.372567,27.191063,3588,1435,KURUÇEŞME - HOCA AHMET YESEVİ CAD. VE 203/48 SOKAK KESİŞİMİ
BUCA,38.398759,27.153746,1265,506,LALELİ - LALELİ MAH. MUHTARLIK BİNASI ÖNÜ VE PARK - ONAT CAD. VE 411/1 SOKAK KESİŞİMİ
BUCA,38.388000,27.174782,3740,1496,MENDERES  - 106 SOKAK VE 132 SOKAK ARASI
BUCA,38.388612,27.172354,33600,13440,MENDERES  - SGK BAHÇESİ - MENDERES CAD. VE ERDEM CAD. ARASI
BUCA,38.401787,27.195985,1110,444,MURATHAN - ŞEHİT DOĞAN ÖNDER PARKI - TÜRKMENİSTAN CAD. VE 1203  SOKAK KESİŞİMİ
BUCA,38.401110,27.195411,10092,4037,MURATHAN - İNÖNÜ PARKI - TÜRKMENİSTAN CAD. VE 1206 SOKAK KESİŞİMİ
BUCA,38.358123,27.150299,1600,640,MUSTAFA KEMAL - 694/47 SOKAK
BUCA,38.399383,27.179436,7600,3040,ŞİRİNKAPI - 1044 SOKAK VE 1060 SOKAK KESİŞİMİ
BUCA,38.397820,27.178229,730,292,ŞİRİNKAPI - YAVUZ SULTAN SELİM CAD.VE 1036 SOKAK ARASI
BUCA,38.403342,27.163634,3300,1320,UFUK - BUCA BELEDİYESİ PARKI - FEVZİ ÇAKMAK CAD. VE 848/5 SOKAK KESİŞİMİ
BUCA,38.400521,27.164827,3500,1400,UFUK - 903 SOKAK VE 1007 SOKAK KESİŞİMİ
BUCA,38.396130,27.172306,2438,975,YAYLACIK - 1026 SOKAK VE 1030 SOKAK KESİŞİMİ
BUCA,38.395012,27.176169,3215,1286,YAYLACIK - 190/4 SOKAK VE 190/6 SOKAK KESİŞİMİ
BUCA,38.395842,27.174753,2273,909,YAYLACIK - BAHÇEKAPI PARKI - YAVUZ SULTAN SELİM CAD. VE 190/7 SOKAK ARASI
BUCA,38.370747,27.147430,1290,516,YEŞİLBAĞLAR - 637/16 SOKAK VE 637/35 SOKAK ARASI
BUCA,38.368547,27.148935,3265,1306,YEŞİLBAĞLAR - KUTLU AKTAŞ PARKI - 637/48 SOKAK VE 692/4 SOKAK ARASI
BUCA,38.395499,27.153129,685,274,YİĞİTLER - ONAT CAD. VE ADNAN KAHVECİ CAD. KESİŞİMİ
BUCA,38.348518,27.228855,41418,16567,ZAFER - 2364 SOKAK VE GAFFAR OKAN SOKAK ARASI
ÇEŞME,38.335547,26.303367,7300,2920,16 EYLÜL - 3011 SOKAK
ÇEŞME,38.288048,26.383643,16300,6520,ALAÇATI - ATATÜRK BULVARI
ÇEŞME,38.294599,26.363135,5370,2148,ALAÇATI - 14045 SOKAK
ÇEŞME,38.298075,26.364425,3478,1391,ALAÇATI - 14050 SOKAK
ÇEŞME,38.292951,26.365071,4935,1974,ALAÇATI - 14000 SOKAK VE 14027 SOKAK KESİŞİMİ
ÇEŞME,38.292789,26.367021,1448,579,ALAÇATI - 14027 SOKAK
ÇEŞME,38.292966,26.368394,1968,787,ALAÇATI - 15023 SOKAK
ÇEŞME,38.278963,26.377576,4600,1840,ALAÇATI - 12055 SOKAK
ÇEŞME,38.277224,26.373024,1914,766,ALAÇATI - 12054 SOKAK
ÇEŞME,38.286617,26.275209,3801,1520,ALTINKUM - 136/1 SOKAK
ÇEŞME,38.319757,26.389045,6968,2787,ARDIÇ - 5491 SOKAK
ÇEŞME,38.321054,26.332080,1300,520,BOYALIK - 3211 SOKAK VE 3223 SOKAK KESİŞİMİ
ÇEŞME,38.321045,26.331308,1500,600,BOYALIK - 3211 SOKAK VE 3212 SOKAK KESİŞİMİ
ÇEŞME,38.321632,26.337152,3080,1232,BOYALIK - 3256 SOKAK
ÇEŞME,38.304242,26.380126,5740,2296,CELAL BAYAR - 5194 SOKAK
ÇEŞME,38.349602,26.304083,2070,828,CUMHURİYET - 4526 SOKAK
ÇEŞME,38.349419,26.302817,1786,714,CUMHURİYET - 4525 SOKAK
ÇEŞME,38.312402,26.336119,2100,840,ÇAKABEY - 2250 SOKAK
ÇEŞME,38.293880,26.283674,6400,2560,ÇİFTLİK - 22 SOKAK
ÇEŞME,38.293981,26.284897,1600,640,ÇİFTLİK - 4 SOKAK
ÇEŞME,38.287337,26.274960,3530,1412,ÇİFTLİK - 128 SOKAK
ÇEŞME,38.349021,26.307943,2200,880,DALYAN - 4030 SOKAK
ÇEŞME,38.349067,26.307423,800,320,DALYAN - 4004 SOKAK
ÇEŞME,38.350464,26.308163,1700,680,DALYAN - 4175 SOKAK
ÇEŞME,38.350944,26.308766,1100,440,DALYAN - 4173 SOKAK
ÇEŞME,38.355361,26.304139,2570,1028,DALYAN - 4207 SOKAK
ÇEŞME,38.317041,26.326906,1576,630,FAHRETTİNPAŞA - 2222/1 SOKAK
ÇEŞME,38.317114,26.460142,9462,3785,GERMİYAN - ÖREN MEVKİİ SOKAK
ÇEŞME,38.375956,26.488903,2900,1160,ILDIR - 37232 SOKAK
ÇEŞME,38.305299,26.362182,2500,1000,ILICA - 5131 SOKAK
ÇEŞME,38.305754,26.357081,2170,868,ILICA - 5040 SOKAK
ÇEŞME,38.326070,26.312012,3070,1228,İSMET İNÖNÜ - 2078/1 SOKAK
ÇEŞME,38.323741,26.311290,4200,1680,İSMET İNÖNÜ - 2069 SOKAK
ÇEŞME,38.324635,26.310566,1000,400,İSMET İNÖNÜ - 2051 SOKAK
ÇEŞME,38.324641,26.318457,1500,600,İSMET İNÖNÜ - 2163 SOKAK
ÇEŞME,38.321542,26.315719,4800,1920,İSMET İNÖNÜ - 2126 SOKAK VE 2148 SOKAK ARASI
ÇEŞME,38.326325,26.318004,1950,780,İSMET İNÖNÜ - 2095 SOKAK
ÇEŞME,38.324837,26.314917,3450,1380,İSMET İNÖNÜ - 2123 SOKAK
ÇEŞME,38.319953,26.309904,2800,1120,İSMET İNÖNÜ - 2122 SOKAK VE 2130 SOKAK KESİŞİMİ
ÇEŞME,38.275584,26.484915,344,138,KARAKÖY - KARAKÖY MAH. KÖYİÇİ YOLU
ÇEŞME,38.318724,26.308214,940,376,MUSALLA - 1049 SOKAK
ÇEŞME,38.317171,26.309410,2300,920,MUSALLA - 1052 SOKAK
ÇEŞME,38.316213,26.307523,1200,480,MUSALLA - 2122 SOKAK
ÇEŞME,38.316771,26.306173,1600,640,MUSALLA - 16 EYLÜL KURTULUŞ PARKI - 1058 SOKAK VE 2122 SOKAK KESİŞİMİ
ÇEŞME,38.318554,26.305749,1700,680,MUSALLA - 1025 SOKAK VE 1030 SOKAK ARASI
ÇEŞME,38.319155,26.305607,1400,560,MUSALLA - 1030 SOKAK
ÇEŞME,38.319924,26.308442,963,385,MUSALLA - 1046 SOKAK
ÇEŞME,38.318575,26.309163,1400,560,MUSALLA - 1048 SOKAK
ÇEŞME,38.315083,26.302334,2200,880,MUSALLA - 1081 SOKAK
ÇEŞME,38.319768,26.305397,1700,680,MUSALLA - 1025 SOKAK VE 1028 SOKAK KESİŞİMİ
ÇEŞME,38.314296,26.304091,3040,1216,MUSALLA - 1066 SOKAK
ÇEŞME,38.284979,26.313310,3165,1266,OVACIK - 7128 SOKAK
ÇEŞME,38.286783,26.314050,1200,480,OVACIK - 7000 SOKAK
ÇEŞME,38.290349,26.313471,1900,760,OVACIK - 7053 SOKAK
ÇEŞME,38.289796,26.313275,2097,839,OVACIK - 7000 SOKAK VE 7053 SOKAK KESİŞİMİ
ÇEŞME,38.318141,26.416406,14700,5880,REİSDERE - 6099/2 SOKAK VE 6161/2 SOKAK ARASI
ÇEŞME,38.327743,26.310443,2700,1080,SAKARYA - 3104 SOKAK
ÇEŞME,38.328707,26.312489,2300,920,SAKARYA - 3115 SOKAK
ÇEŞME,38.334693,26.305529,3900,1560,SAKARYA - 3073/1 SOKAK
ÇEŞME,38.335298,26.306240,1600,640,SAKARYA - 3168 SOKAK
ÇEŞME,38.335721,26.304046,2600,1040,SAKARYA - 3118 SOKAK
ÇEŞME,38.280761,26.249940,740,296,ŞEHİT MEHMET - 336 SOKAK VE 340 SOKAK KESİŞİMİ
ÇEŞME,38.317609,26.402469,1660,664,ŞİFNE - 6459 SOKAK
ÇEŞME,38.318328,26.402536,1023,409,ŞİFNE - 6461 SOKAK
ÇEŞME,38.316470,26.396772,2655,1062,ŞİFNE - 6478 SOKAK VE 6479 SOKAK ARASI
ÇEŞME,38.359862,26.309316,2496,998,ÜNİVERSİTE - 4261 SOKAK VE 4261/1 SOKAK KESİŞİMİ
ÇEŞME,38.335711,26.432204,3820,1528,YALI - 6267 SOKAK VE 6271 SOKAK KESİŞİMİ
ÇİĞLİ,38.521600,27.039200,3000,1200,"AHMET EFENDİ - 1107 SOKAK, 1113 SOKAK, 1115 SOKAK VE 1116 SOKAK ARASI "
ÇİĞLİ,38.494878,27.089170,15000,6000,AHMET TANER KIŞLALI - IŞILAY SAYGIN PARKI - 6794/1 SOKAK VE 6794/2 SOKAK ARASI
ÇİĞLİ,38.487500,27.053000,4800,1920,ATAŞEHİR - ÜÇ FİDAN DENİZ PARKI - 8229/1 SOKAK KENT HASTANESİNİN DOĞUSU
ÇİĞLİ,38.487900,27.063000,4000,1600,"ATAŞEHİR - ŞEHİT POLİS MEMURU FETHİ SEKİN PARKI - NAZIM HİKMET RAN BULVARI, 8019/7 SOKAK,  8020 SOKAK VE 8020/1 SOKAK ARASI"
ÇİĞLİ,38.483300,27.067200,3300,1320,"ATAŞEHİR - ÇİĞLİ PAZAR YERİ, KENT EKMEK SATIŞ BÜFESİNİN GÜNEYİ - YENİ HAVAALANI CAD. VE 8273 SOKAK KESİŞİMİ "
ÇİĞLİ,38.484600,27.072100,10000,4000,ATAŞEHİR - 75. YIL MESLEK LİSESİNİN GÜNEYİ - YENİ HAVAALANI CAD. VE 8250 SOKAK KESİŞİMİ
ÇİĞLİ,38.484400,27.060400,4100,1640,"ATAŞEHİR - ABELYA PARK - 8019/12 SOKAK, 8019/16 SOKAK VE 8019/20 SOKAK ARASI"
ÇİĞLİ,38.489500,27.058800,5450,2180,"ATAŞEHİR - BÜYÜKÇİĞLİ MEZARLIĞININ DOĞUSU - 8010 SOKAK, 8211 SOKAK, 8211/3 SOKAK VE 8215 SOKAK ARASI "
ÇİĞLİ,38.492300,27.053200,3000,1200,"ATAŞEHİR - ÇİĞLİ MEHPARE YAĞCI ANADOLU İMAM HATİP LİSESİNİN DOĞUSU- 8220 SOKAK, 8221 SOKAK VE 8221/2 SOKAK ARASI"
ÇİĞLİ,38.516300,27.063900,14000,5600,ATATÜRK - İZKENT ÇİFTEHAVUZLAR PARKI - 8838/18 SOKAK VE 8838/19 SOKAK ARASI
ÇİĞLİ,38.490000,27.085800,26000,10400,AYDINLIKEVLER - AYDINLIKEVLER PARKI - 6793 SOKAK
ÇİĞLİ,38.489600,27.081700,4000,1600,"AYDINLIKEVLER - FAKİR BAYKURT PARKI - 6779 SOKAK, 6786 SOKAK, 6787 SOKAK VE 6790 SOKAK ARASI "
ÇİĞLİ,38.492800,27.085300,5500,2200,"AYDINLIKEVLER - ŞEHİT ERSİN TEMEL PARKI - 6796/1 SOKAK, 6797/1 SOKAK VE 6798 SOKAK ARASI "
ÇİĞLİ,38.511500,27.038800,1875,750,"BALATÇIK - ŞEHİT MEHMET ÇAKICI PARKI - 8788 SOKAK, 8788/1 SOKAK VE 8788/11 SOKAK ARASI"
ÇİĞLİ,38.511400,27.044400,850,340,"BALATÇIK - GAZ EMİSYONU ÖLÇÜM İSTASYONU DOĞUSU - 8788 SOKAK, 8789/2 SOKAK VE 8789/3 SOKAK ARASI"
ÇİĞLİ,38.512200,27.039800,4250,1700,BALATÇIK - KATİP ÇELEBİ ÜNİVERSİTESİ ERKEK ÖĞRENCİ YURDU KARŞISI - 8788/6 SOKAK VE 8788/10 SOKAK KESİŞİMİ
ÇİĞLİ,38.507700,27.039100,8100,3240,"BALATÇIK - 8914/5 SOKAK, 8914/6 SOKAK, 8914/7 SOKAK VE 8914/9 SOKAK ARASI "
ÇİĞLİ,38.509100,27.042200,7500,3000,BALATÇIK - 8950/1 SOKAK VE 8950/4 SOKAK KESİŞİMİ
ÇİĞLİ,38.509600,27.039300,7500,3000,"BALATÇIK - 8911 SOKAK, 8914 SOKAK VE 8914/1 SOKAK ARASI"
ÇİĞLİ,38.514200,27.029100,30000,12000,BALATÇIK - KATİP ÇELEBİ ÜNİVERSİTESİNİN BATISI - ŞEHİTLER CAD. VE HAVAALANI ŞOSESİ CAD. KESİŞİMİ
ÇİĞLİ,38.537800,27.053000,5500,2200,CUMHURİYET - NAZMİ KAHYA CAD. VE 9602 SOKAK KESİŞİMİ
ÇİĞLİ,38.542700,27.055200,11000,4400,"CUMHURİYET - YENİ KURULACAK OLAN PAZAR YERİ, CİRİTOĞLU SİTESİ ÖNÜ - MİMAR SİNAN CAD. VE 9607/2 SOKAK KESİŞİMİ "
ÇİĞLİ,38.536200,27.054000,40000,16000,"CUMHURİYET - NAZMİ KAHYA CAD., 2/2 SOKAK, 9600 SOKAK, 9602/1 SOKAK VE 9602/2 SOKAK ARASI "
ÇİĞLİ,38.499600,27.061200,9500,3800,ÇAĞDAŞ - SU İSALE HATTI ÜZERİNDEKİ ALAN - 8818 SOKAK
ÇİĞLİ,38.506300,27.057300,5100,2040,"ÇAĞDAŞ - ŞEHİT JANDARMA ER SERBÜLENT KAYA PARKI, - HACI ALAATTİN TOP CAMİSİNİN KUZEYİ, 8824 SOKAK VE 8825 SOKAK ARASI "
ÇİĞLİ,38.504900,27.062300,10000,4000,EGEKENT - EGEKENT TÖREN ALANI - 8848 SOKAK
ÇİĞLİ,38.511700,27.051800,10000,4000,ESENTEPE - MÜNEVVER ÖĞRETMEN İLKOKULU VE ORTAOKULU YANI - 8809 SOKAK VE 8809/6 SOKAK ARASI
ÇİĞLİ,38.498500,27.085500,7100,2840,EVKA-2 - PELİKAN KAFENİN KUZEYİ VE GÜNEYİ - 6850/1 SOKAK
ÇİĞLİ,38.502278,27.088396,1850,740,"EVKA-2 - SEDİR PARK - 6814/4 SOKAK, 6820 SOKAK VE 6863 SOKAK ARASI"
ÇİĞLİ,38.498600,27.081600,7000,2800,"EVKA-2 - MİLLİ PİYANGO PARKI - 6851 SOKAK, 6858 SOKAK VE 6859 SOKAK ARASI "
ÇİĞLİ,38.514500,27.054200,15000,6000,EVKA-5 - ÇİĞLİ İMKB MESLEKİ VE TEKNİK ANADOLU LİSESİ BATISI - 8809 SOKAK VE 8925 SOKAK ARASI
ÇİĞLİ,38.515600,27.053400,6600,2640,EVKA-5 - EVKA-5 PARKI - 8925 SOKAK VE 8927 SOKAK KESİŞİMİ
ÇİĞLİ,38.499500,27.075300,1500,600,GÜZELTEPE - 8416/3 SOKAK VE 8422 SOKAK ARASI
ÇİĞLİ,38.527500,27.047700,3400,1360,İNÖNÜ - İNÖNÜ MAH. MUHTARLIĞI PARKI - 9202 SOKAK VE 9202/1 SOKAK ARASI
ÇİĞLİ,38.529400,27.048000,3800,1520,"İNÖNÜ - İNÖNÜ MAH. MUHTARLIĞI PARKININ KUZEYİ - 9 EYLÜL CAD., 9202 SOKAK,  9221 SOKAK, 9225 SOKAK ARASI "
ÇİĞLİ,38.530500,27.042100,3000,1200,İNÖNÜ -  9501 SOKAK VE 9502/7 SOKAK ARASI
ÇİĞLİ,38.508200,27.065300,6500,2600,İZKENT - GÜL PARK - 8831 SOKAK VE 8843 SOKAK KESİŞİMİ
ÇİĞLİ,38.505900,26.985200,15000,6000,KAKLIÇ - KAKLIÇ MEZARLIĞININ BATISI - 10315/1 SOKAK VE 10324 SOKAK ARASI
ÇİĞLİ,38.494300,27.065000,2270,908,KÖYİÇİ - BÜYÜKÇİĞLİ İLKOKULUNUN KUZEYBATISI - DERE CAD. VE 8081 SOKAK KESİŞİMİ
ÇİĞLİ,38.500600,27.053000,2100,840,"KÜÇÜKÇİĞLİ - ÖZEL İZMİR AKDER ANADOLU LİSESİNİN GÜNEYİ - 8759/1 SOKAK, 8759/2 SOKAK VE 8759/3 SOKAK ARASI "
ÇİĞLİ,38.494211,27.078526,6000,2400,MALTEPE - ŞEHİT TEĞMEN ALİ RIZA AKINCI LİSESİNİN KUZEYİ - 6840 SOKAK VE 6840/1 SOKAK KESİŞİMİ
ÇİĞLİ,38.493800,27.081300,11000,4400,MALTEPE - CEMİL MERİÇ PARKI - CEMİL MERİÇ CAD.
ÇİĞLİ,38.494600,26.946900,9200,3680,SASALI - SASALI MESİRE ALANI - 5 SOKAK VE 26 SOKAK KESİŞİMİ
ÇİĞLİ,38.504900,26.960600,15000,6000,"SASALI - EGEKENT VİLLALARININ GÜNEYİ - 160 SOKAK, 169 SOKAK VE 170 SOKAK ARASI"
ÇİĞLİ,38.498200,26.950200,11000,4400,"SASALI - 1 SOKAK, 10 SOKAK VE 63 SOKAK ARASI "
ÇİĞLİ,38.492174,26.949520,2000,800,"SASALI - 10 SOKAK, 26 SOKAK VE 29 SOKAK ARASI"
ÇİĞLİ,38.524200,27.045500,2500,1000,"UĞUR MUMCU - UĞUR MUMCU PARKI - 8790/5 SOKAK, 8982/2 SOKAK VE 8986 SOKAK ARASI"
ÇİĞLİ,38.495178,27.049671,7500,3000,YENİMAHALLE - ATAŞEHİR PARK YAŞAM EVLERİNİN DOĞUSU - 8780/1 SOKAK
ÇİĞLİ,38.494400,27.061000,5500,2200,"YENİMAHALLE - EGEKENT GİRİŞİ KARŞISI - ANADOLU CAD. , ESKİ HAVAALANI CAD. VE 1671 SOKAK ARASI"
ÇİĞLİ,38.495900,27.047300,19000,7600,YENİMAHALLE - ATAŞEHİR PARK YAŞAM EVLERİNİN KUZEYİ -8200/6 SOKAK VE 8200/7 SOKAK KESİŞİMİ
DİKİLİ,39.027051,26.821556,7600,3040,BADEMLİ - BADEMLİ MAH. OKULUNUN YANINDAKİ ÇAMLIK - 11 SOKAK
DİKİLİ,39.207284,26.818285,4000,1600,BAHÇELİ - BAHÇELİ MAH. OKUL BAHÇESİ
DİKİLİ,39.076731,26.890367,12000,4800,CUMHURİYET - CAN RÜŞTÜ TÜFEKÇİOĞLU OKULU BAHÇESİ - 304 SOKAK
DİKİLİ,39.078378,26.888728,11200,4480,CUMHURİYET - FUTBOL SAHASI - 302 SOKAK
DİKİLİ,39.078686,26.894222,15000,6000,CUMHURİYET - İLKOKUL BAHÇESİ - 313 SOKAK VE 334 SOKAK KESİŞİMİ
DİKİLİ,39.081984,26.888147,3700,1480,CUMHURİYET - BAHRİYE ÜÇOK CAD.
DİKİLİ,39.132989,27.012675,555,222,ÇAĞLAN - MUSTAFA KEMAL MEYDANI
DİKİLİ,38.936894,26.933275,1800,720,ÇANDARLI - MEHMET DİLSİZ OKULU BAHÇESİ - KARA HALİL PAŞA CAD.
DİKİLİ,38.940575,26.931692,7500,3000,ÇANDARLI - SUCU HAFIZ CAD.
DİKİLİ,38.941172,26.932319,10200,4080,ÇANDARLI - FUTBOL SAHASI STAD CAD.
DİKİLİ,39.184966,26.939068,500,200,ÇUKURALAN - ÇUKURALAN MAH. MEYDANI - ATATÜRK CAD.
DİKİLİ,38.989141,26.927465,7900,3160,DELİKTAŞ - DELİKTAŞ MAH. MUHTARLIK BİNASI ÖNÜ VE ÇEVRESİ - DELİKTAŞ CUMHURİYET CAD.
DİKİLİ,39.002200,26.944803,1270,508,DEMİRTAŞ - DEMİRTAŞ MAH. ATATÜRK MEYDANI
DİKİLİ,38.954553,26.810847,4500,1800,DENİZKÖY - DENİZKÖY MAH. GİRİŞİNİN SAĞ TARAFI
DİKİLİ,39.024283,26.910117,3500,1400,ESENTEPE - OKUL BAHÇESİ - ESENTEPE 4 SOKAK
DİKİLİ,39.062558,26.880172,5000,2000,GAZİPAŞA - MÜNEVVER DENİZOĞLU OKULU BAHÇESİ -  57 SOKAK
DİKİLİ,39.168761,26.874633,1300,520,GÖKÇEAĞIL - GÖKÇEAĞIL MAH. ATATÜRK MEYDANI
DİKİLİ,39.125161,26.904800,3100,1240,İSLAMLAR - İSLAMLAR MAH. MEYDANI - İSLAMLAR ATATÜRK CAD.
DİKİLİ,39.129394,26.890656,8500,3400,KABAKUM - ATATÜRK MEYDANI - CAMİ VE ÇEVRESİ
DİKİLİ,39.007439,26.877897,700,280,KATIRALANI - CAMİ YANI - KATIRALANI ATATÜRK CAD.
DİKİLİ,39.169306,26.856469,3100,1240,KIRATLI - ATATÜRK MEYDANI -CAMİ ÖNÜ - CUMHURİYET CAD. VE KIRATLI 2 SOKAK KESİŞİMİ
DİKİLİ,39.113839,26.965828,1000,400,KIROBA - CAMİ VE ÇEVRESİ - KIROBA ATATÜRK CAD.
DİKİLİ,39.109818,26.956463,1208,483,KIROBA (MAZILI) - KIROBA DEMİRCİLER 2 SOKAK
DİKİLİ,39.103839,26.919408,1100,440,KIZILÇUKUR - KIZILÇUKUR MAH. MEYDANI - KIZILÇUKUR ATATÜRK CAD.
DİKİLİ,39.100397,26.973175,1550,620,KOCAOBA - KOCAOBA ATATÜRK MEYDANI
DİKİLİ,38.996833,26.851111,1300,520,MERDİVENLİ - MERDİVENLİ MAH. MEYDANI - MERDİVENLİ VATAN CAD.
DİKİLİ,39.159897,26.902039,2600,1040,NEBİLER - OKUL BAHÇESİ - NEBİLER 1 SOKAK
DİKİLİ,39.181986,26.849411,2050,820,SALİHLER - DÜĞÜN SALONU VE ÇEVRESİ - VATAN CAD.
DİKİLİ,39.158219,26.822822,8500,3400,SALİHLER - UÇAR İŞ MERKEZİ ÖNÜ - SALİHLER ALTI CAD.
DİKİLİ,39.166894,26.809100,2000,800,"SALİHLER - HALK EĞİTİMCİLER SİTESİ ÖNÜ, 4 SOKAK"
DİKİLİ,39.062500,26.887053,11500,4600,SALİMBEY - CUMHURİYET İ.Ö. OKULU BAHÇESİ - 116 SOKAK
DİKİLİ,39.064817,26.886508,64300,25720,SALİMBEY - ÇAMLIK ALANI - REYHAN SOKAK
DİKİLİ,39.118892,27.015553,700,280,SAMANLIK - SAMANLIK MAH. MEYDANI - CUMHURİYET CAD.
DİKİLİ,39.032589,26.907117,1800,720,UZUNBURUN - CAMİ MEYDANI - UZUNBURUN ATATÜRK CAD.
DİKİLİ,39.032339,26.840194,1200,480,YAHŞİBEY - YAHŞİBEY MAH. MEYDANI - YAHŞİBEY 1 SOKAK
DİKİLİ,38.957531,26.920667,1500,600,YAYLAYURT - CEMEVİ ÖNÜ - CUMHURİYET CAD.
DİKİLİ,39.104685,27.011141,1150,460,YENİCE - YENİCE MAH. MEYDANI - YENİCE İSTİKLAL CAD.
FOÇA,38.661876,26.758920,20600,8240,ATATÜRK - 126 SOKAK
FOÇA,38.749915,26.826480,5980,2392,FATİH -  DORUK SOKAK
FOÇA,38.667272,26.755699,8614,3446,FEVZİPAŞA - 211 SOKAK
FOÇA,38.685823,26.918883,3760,1512,ILIPINAR - KÜMEEVLER
FOÇA,38.670630,26.757668,5720,2288, İSMETPAŞA - 220 SOKAK
FOÇA,38.656968,26.846941,1496,598,KAZIMDİRİK - 4/1 SOKAK VE 4/3 SOKAK ARASI
FOÇA,38.650693,26.903117,4776,1910,KEMAL ATATÜRK - ÇİLLER MEYDANI
FOÇA,38.695852,26.854093,2568,1027,KOCAMEHMETLER - ŞEHİT ER VELİ YILMAZ SOKAK
FOÇA,38.715658,26.894755,11194,4478,"KOZBEYLİ - PAZARYERİ VE
FUTBOL SAHASI - KÜMEEVLER"
FOÇA,38.735358,26.839869,18966,7586,MUSTAFA KEMAL ATATÜRK - UĞUR MUMCU CAD.
